Cell,Area in microns,Size in microns,Mean of FWHM,Std of FWHM,FWHM of FWHM
2081,24.55894,4.955697730895217,0.20040471830102577,0.14691601485728353,0.3459872149889027
2082,7.8748775,2.806221213660819,0.32871513185929574,0.24609940011390927,0.5795640872682564
2083,7.340987500000001,2.709425677150049,0.3173981106248785,0.3168407126995785,0.7461598784075073
2084,14.815447500000001,3.8490839819364817,0.2815009855781965,0.26583392818039275,0.6260389008648249
2085,6.5401525000000005,2.5573721864445154,0.19444152705979534,0.10025143430342634,0.23609212778456903
2087,67.003195,8.185547935233169,0.21649030710700629,0.18922641213498523,0.4456282005778902
2088,9.076130000000001,3.012661613922148,0.3256837250531601,0.17797802775475047,0.4191382553624374
2089,5.739317499999999,2.3956872709099573,0.6135950934465075,0.5561338943682983,1.3096953212373426
2090,10.6778,3.2676903158041153,0.34720820413247455,0.17582484695548772,0.4140675145801736
2091,1.6016700000000001,1.2655710173672594,0.922498681019638,0.015809642583057393,0.03723170828310016
2092,8.141822500000002,2.853387898621567,0.5170908270993282,0.5268079500813801,1.2406327224416502
2093,5.3389,2.310605981122701,0.35046327946517863,0.6992427450163605,1.646716664513529
2094,37.639245,6.1350831290211545,0.2882382310778952,0.4011116517632143,0.9446179399023696
2095,10.6778,3.2676903158041153,0.18195553049102267,0.19584568444833517,0.46121658687582934
2096,71.4077875,8.450312864030538,0.29390752676350185,0.23494006816311216,0.5532838605241291
2097,24.55894,4.955697730895217,0.1512736518244671,0.1014269755318032,0.23886052737739655
2098,56.05845,7.487219109923257,0.3619387208792768,0.3106053145111048,0.7314755156736518
2099,6.5401525000000005,2.5573721864445154,0.5478695881977704,0.8108723602328327,1.909604408348321
2100,7.8748775,2.806221213660819,0.3232323489769361,0.4289736570842593,1.0102329624334305
2101,8.9426575,2.9904276450033027,0.4017861805760521,0.36194749278135824,0.8523863455000986
2102,46.44843,6.815308503655576,0.38616843727082667,0.48244535515186016,1.1361588113826306
2103,5.071955,2.252100130988851,0.2197306187178729,0.12440879809694128,0.2929827195182967
2104,9.076130000000001,3.012661613922148,0.4248460714490963,0.16112407742487342,0.3794472023355769
2105,27.22839,5.2180829813256135,0.23072796148444222,0.15843713155742756,0.3731194448177419
2106,23.8915775,4.8879011344338785,0.15903104758112085,0.13131252379451877,0.3092409935360917
